ibge;anomes;qtd_familias_beneficiarias_bolsa_familia;valor_repassado_bolsa_familia
432060;201904;64;8693.0
432065;201904;64;9123.0
432067;201904;420;80682.0
432070;201904;476;66777.0
432080;201904;1620;229250.0
432085;201904;128;19473.0
432090;201904;436;70696.0
432100;201904;132;16372.0
432110;201904;400;43905.0
432120;201904;964;140920.0
432130;201904;1225;179166.0
432132;201904;54;7774.0
432135;201904;413;63746.0
432140;201904;728;162087.0
432143;201904;639;130664.0
432145;201904;261;41183.0
432146;201904;35;4127.0
432147;201904;122;15948.0
432149;201904;117;16676.0
432150;201904;876;121664.0
432160;201904;1794;279343.0
432162;201904;7;1137.0
432163;201904;4;392.0
432166;201904;206;33162.0
432170;201904;332;56216.0
432180;201904;616;95102.0
432183;201904;106;14721.0
432185;201904;246;43275.0
432190;201904;605;87512.0
432195;201904;318;49407.0
432200;201904;1212;217146.0
432210;201904;100;15635.0
432215;201904;403;60082.0
432218;201904;60;9880.0
432220;201904;1723;329162.0
432225;201904;29;5365.0
432230;201904;189;31258.0
432232;201904;162;26031.0
432234;201904;42;4883.0
432235;201904;13;1680.0
432237;201904;216;30001.0
432240;201904;6402;1215043.0
432250;201904;1829;296828.0
432252;201904;143;24402.0
432253;201904;208;22085.0
432254;201904;33;4987.0
432255;201904;24;4571.0
432260;201904;1746;242867.0
432270;201904;626;74796.0
432280;201904;297;50485.0
432285;201904;2;269.0
432290;201904;83;10399.0
432300;201904;11661;2319174.0
432310;201904;380;76630.0
432320;201904;27;4039.0
432330;201904;27;4067.0
432335;201904;21;4134.0
432340;201904;55;8605.0
432345;201904;400;65345.0
432350;201904;75;11035.0
432360;201904;12;1979.0
432370;201904;123;19709.0
432375;201904;229;34909.0
432377;201904;7;930.0
432380;201904;488;92215.0
500020;201904;887;186114.0
500025;201904;408;79292.0
500060;201904;2912;635489.0
500070;201904;1414;242702.0
500080;201904;451;79290.0
500085;201904;850;142611.0
500090;201904;682;134809.0
500100;201904;1546;318471.0
500110;201904;1738;324145.0
500124;201904;942;195424.0
500150;201904;337;49076.0
500190;201904;1346;202257.0
500200;201904;887;156732.0
500210;201904;1876;308077.0
500215;201904;503;105611.0
500220;201904;790;129222.0
500230;201904;920;173868.0
500240;201904;1043;234712.0
500260;201904;934;173987.0
500270;201904;31152;5114951.0
500280;201904;540;106258.0
500290;201904;853;146680.0
500295;201904;847;139944.0
500310;201904;291;49768.0
500315;201904;1908;492804.0
500320;201904;5939;988759.0
500325;201904;1635;315314.0
500330;201904;2304;353853.0
500345;201904;567;84883.0
500348;201904;1143;228323.0
500350;201904;329;70633.0
500370;201904;8328;1681661.0
500375;201904;747;119634.0
500380;201904;1047;144479.0
500390;201904;161;28125.0
500400;201904;336;51993.0
500410;201904;988;194382.0
500430;201904;843;141385.0
500440;201904;304;52498.0
500450;201904;237;33329.0
500460;201904;875;151328.0
500470;201904;653;86632.0
500480;201904;1164;302281.0
500490;201904;211;34058.0
500500;201904;1287;186266.0
500510;201904;239;45284.0
500515;201904;865;181014.0
500520;201904;1408;257158.0
500525;201904;401;91581.0
500540;201904;853;109581.0
500560;201904;3060;691861.0
500568;201904;1109;157370.0
500570;201904;1660;249381.0
500580;201904;1342;239554.0
500600;201904;1080;188656.0
500620;201904;2389;390513.0
500625;201904;118;22964.0
500627;201904;186;32587.0
500630;201904;1452;221553.0
500635;201904;1556;494394.0
500640;201904;696;152575.0
500660;201904;4909;753462.0
500690;201904;611;79839.0
500710;201904;1087;163469.0
500720;201904;1320;210088.0
500730;201904;237;40823.0
500740;201904;1855;369571.0
500750;201904;288;49701.0
500755;201904;138;19340.0
500769;201904;774;106696.0
500770;201904;397;72805.0
500780;201904;331;45919.0
500790;201904;3389;579893.0
500793;201904;518;64690.0
500795;201904;1496;366448.0
500797;201904;228;34105.0
500800;201904;657;83792.0
500830;201904;5767;990586.0
500840;201904;327;54573.0
510010;201904;734;125656.0
510020;201904;566;83279.0
510025;201904;1672;293255.0
510030;201904;735;113923.0
510035;201904;459;82969.0
510040;201904;957;177967.0
510050;201904;822;121773.0
510060;201904;463;75881.0
510080;201904;357;49924.0
510100;201904;233;39599.0
510120;201904;90;18952.0
510125;201904;842;144738.0
510130;201904;454;71129.0
510140;201904;1161;172078.0
510160;201904;884;156965.0
510170;201904;1686;294379.0
510180;201904;3460;561255.0
510185;201904;633;124371.0
510190;201904;644;108707.0
510250;201904;7128;1312750.0
510260;201904;1136;417946.0
510263;201904;498;74463.0
510267;201904;931;140747.0
510268;201904;519;100743.0
510269;201904;309;48686.0
510270;201904;1058;223591.0
510279;201904;624;111703.0
510285;201904;382;55158.0
510300;201904;1610;300379.0
510305;201904;333;57489.0
510310;201904;304;46433.0
510320;201904;1068;150356.0
510325;201904;1990;331515.0
510330;201904;1007;265971.0
510335;201904;1990;459700.0
510336;201904;165;34832.0
510337;201904;489;64978.0
510340;201904;21617;2823408.0
510343;201904;334;60405.0
510345;201904;485;96264.0
510350;201904;902;155988.0
510360;201904;716;172249.0
510370;201904;679;163156.0
510380;201904;124;19390.0
510385;201904;467;151834.0
510390;201904;430;89483.0
510395;201904;266;59541.0
510410;201904;2019;403912.0
510420;201904;868;122594.0
510450;201904;87;11573.0
510452;201904;226;44371.0
510454;201904;380;84105.0
510455;201904;306;52226.0
510460;201904;796;126226.0
510480;201904;1402;230609.0
510490;201904;759;141035.0
510500;201904;445;63248.0
510510;201904;1104;178970.0
510515;201904;1231;205518.0
510517;201904;343;44566.0
510520;201904;627;103204.0
510523;201904;496;87397.0
510525;201904;2162;408498.0
510530;201904;253;53170.0
510550;201904;949;164525.0
510558;201904;893;180463.0
510560;201904;385;66792.0
510562;201904;1811;277903.0
510590;201904;1385;275755.0
510600;201904;432;79563.0
510610;201904;1023;208798.0
510615;201904;866;168835.0
510617;201904;449;118391.0
510618;201904;476;90316.0
510619;201904;129;21512.0
510620;201904;196;22893.0
510621;201904;386;59787.0
510622;201904;1145;147795.0
510623;201904;764;115350.0
510624;201904;191;31988.0
510625;201904;495;76478.0
510626;201904;371;51442.0
510627;201904;139;20235.0
510628;201904;628;107581.0
510629;201904;565;88555.0
510630;201904;677;110361.0
510631;201904;279;60456.0
510637;201904;1026;135814.0
510642;201904;2367;443410.0
510645;201904;260;39135.0
510650;201904;3942;711249.0
510665;201904;446;83810.0
510670;201904;142;27458.0
510675;201904;1631;238152.0
510677;201904;818;154457.0
510680;201904;122;17905.0
510682;201904;499;72608.0
510685;201904;247;46312.0
510700;201904;1671;364220.0
510704;201904;2441;362649.0
510706;201904;804;215635.0
510710;201904;779;120484.0
510715;201904;200;37164.0
510718;201904;614;116869.0
510719;201904;138;23683.0
510720;201904;317;48213.0
510724;201904;265;49404.0
510726;201904;304;55672.0
510729;201904;97;13872.0
510730;201904;978;153261.0
510735;201904;498;125242.0
510740;201904;282;45974.0
510757;201904;238;33882.0
510760;201904;9815;1305830.0
510770;201904;1893;379529.0
510774;201904;127;23151.0
510775;201904;139;20680.0
510776;201904;117;20126.0
510777;201904;777;138810.0
510779;201904;240;62861.0
510780;201904;1406;220433.0
510785;201904;367;54141.0
510787;201904;578;66899.0
510788;201904;194;33772.0
510790;201904;3116;449651.0
510792;201904;1950;317377.0
510794;201904;339;47195.0
510795;201904;1726;279371.0
510800;201904;502;72606.0
510805;201904;518;77406.0
510810;201904;232;33254.0
510820;201904;195;29798.0
510830;201904;347;81723.0
510835;201904;194;38471.0
510840;201904;18551;3038937.0
510850;201904;360;47139.0
510860;201904;544;69405.0
510880;201904;269;39465.0
510885;201904;154;26413.0
510890;201904;253;46846.0
510895;201904;431;68529.0
520005;201904;1022;167218.0
520010;201904;706;97244.0
520013;201904;775;116506.0
520015;201904;173;26710.0
520017;201904;500;95069.0
520020;201904;172;31417.0
520025;201904;19934;3898500.0
520030;201904;2629;514973.0
520050;201904;149;23862.0
520055;201904;510;100589.0
520060;201904;449;70280.0
520080;201904;749;131338.0
520082;201904;453;64705.0
520085;201904;326;45959.0
520090;201904;366;60750.0
520110;201904;9282;1088777.0
520120;201904;41;7834.0
520130;201904;1527;222831.0
520140;201904;10880;1332424.0
520145;201904;190;29058.0
520150;201904;208;36112.0
520160;201904;273;42959.0
520170;201904;2310;448180.0
520180;201904;977;172786.0
520215;201904;796;121358.0
520235;201904;164;23357.0
520250;201904;371;49247.0
520260;201904;256;34177.0
520280;201904;270;40743.0
520310;201904;336;46198.0
520320;201904;681;136627.0
520330;201904;1464;271746.0
520340;201904;950;158763.0
520350;201904;1106;150544.0
520355;201904;658;97542.0
520357;201904;390;88455.0
520360;201904;255;35514.0
520380;201904;419;82468.0
520390;201904;265;37438.0
520393;201904;179;26985.0
520396;201904;427;66259.0
520400;201904;772;160911.0
520410;201904;561;103492.0
520420;201904;197;36370.0
520425;201904;461;66460.0
520430;201904;284;34311.0
520440;201904;811;111255.0
520450;201904;2756;320236.0
520455;201904;231;34392.0
520460;201904;506;97181.0
520465;201904;424;83641.0
520470;201904;928;140004.0
520480;201904;260;40294.0
520485;201904;901;181134.0
520490;201904;1840;287720.0
520495;201904;873;168134.0
520500;201904;478;69994.0
520505;201904;309;57593.0
520510;201904;1980;323420.0
520520;201904;438;63329.0
520530;201904;720;114085.0
520540;201904;638;93814.0
520545;201904;326;55329.0
520547;201904;320;51232.0
520549;201904;6568;1206415.0
520551;201904;2593;465029.0
520552;201904;436;86478.0
520570;201904;170;23948.0
520580;201904;1091;162532.0
520590;201904;300;41594.0
520620;201904;3779;634518.0
520630;201904;204;30404.0
520640;201904;922;135867.0
520650;201904;350;57551.0
520660;201904;85;11914.0
520670;201904;531;105465.0
520680;201904;267;37053.0
520690;201904;118;17673.0
520710;201904;172;25420.0
520725;201904;714;132972.0
520735;201904;219;37011.0
520740;201904;917;151349.0
520750;201904;237;38365.0
520753;201904;604;95992.0
520760;201904;596;107073.0
520780;201904;608;94664.0
520790;201904;1414;237127.0
520800;201904;7436;1249326.0
520810;201904;589;91397.0
520815;201904;158;24556.0
520830;201904;966;170829.0
520840;201904;1066;136076.0
520850;201904;214;28970.0
520860;201904;2238;350064.0
520870;201904;27844;3920598.0
520880;201904;2317;354035.0
520890;201904;1342;214044.0
520910;201904;1174;161503.0
520915;201904;194;28587.0
520920;201904;1639;263839.0
520929;201904;252;35594.0
520940;201904;552;124477.0
520945;201904;268;35605.0
520960;201904;500;68622.0
520970;201904;911;130729.0
520980;201904;287;40828.0
520990;201904;1684;315230.0
520993;201904;437;85898.0
520995;201904;863;126990.0
521000;201904;2262;339679.0
521010;201904;1672;302571.0
521015;201904;326;43536.0
521020;201904;581;70393.0
521030;201904;137;20506.0
521040;201904;3018;426004.0
521056;201904;318;43825.0
521060;201904;378;56222.0
521080;201904;243;40117.0
521090;201904;898;115123.0
521100;201904;777;122074.0
521120;201904;1715;265988.0
521130;201904;293;49459.0
521140;201904;444;67264.0
521150;201904;4016;574303.0
521160;201904;250;36020.0
521170;201904;496;78329.0
521180;201904;3173;541642.0
521190;201904;2220;346952.0
521200;201904;298;53219.0
521205;201904;330;59100.0
521210;201904;139;15962.0
521220;201904;1116;157953.0
521225;201904;133;23930.0
521230;201904;700;117263.0
521250;201904;12838;1825456.0
521260;201904;255;39354.0
521270;201904;1181;191329.0
521280;201904;759;118216.0
521290;201904;178;32530.0
521295;201904;567;91023.0
521300;201904;999;175629.0
521305;201904;267;44050.0
521308;201904;2004;361351.0
521310;201904;2562;410652.0
521340;201904;209;37070.0
521350;201904;1100;208572.0
521370;201904;267;34455.0
521375;201904;399;64228.0
521377;201904;819;157472.0
521380;201904;1353;243331.0
521385;201904;281;50986.0
521390;201904;272;34956.0
521400;201904;1285;264420.0
521405;201904;525;87954.0
521410;201904;351;52570.0
521440;201904;419;57328.0
521450;201904;1230;185420.0
521460;201904;2150;283640.0
521470;201904;138;21791.0
521480;201904;84;13012.0
521483;201904;891;123818.0
521486;201904;902;160005.0
521487;201904;169;24469.0
521490;201904;452;94238.0
521500;201904;969;216939.0
521520;201904;242;36102.0
521523;201904;4800;736954.0
521525;201904;529;86364.0
521530;201904;524;77695.0
521540;201904;287;41677.0
521550;201904;321;47883.0
521560;201904;1742;281274.0
521565;201904;334;52881.0
521570;201904;682;90175.0
521580;201904;86;12228.0
521590;201904;272;41518.0
521600;201904;79;13056.0
521630;201904;451;66078.0
521640;201904;621;94987.0
521645;201904;173;24072.0
521680;201904;352;40371.0
521690;201904;273;53041.0
521710;201904;697;111654.0
521720;201904;868;140591.0
521730;201904;1217;157666.0
521740;201904;1500;213583.0
521760;201904;6276;928594.0
521770;201904;925;119044.0
521800;201904;2381;362524.0
521805;201904;223;31809.0
521810;201904;255;44007.0
521830;201904;2900;509831.0
521839;201904;253;41975.0
521850;201904;1118;144981.0
521860;201904;462;72911.0
521870;201904;223;31771.0
521878;201904;200;38799.0
521880;201904;5689;889505.0
521890;201904;727;89178.0
521900;201904;361;47868.0
521910;201904;439;73046.0
521920;201904;155;26509.0
521925;201904;289;47460.0
521930;201904;1667;238456.0
521935;201904;385;54125.0
521940;201904;423;66332.0
521945;201904;217;34189.0
521950;201904;327;48367.0
521960;201904;251;48830.0
521970;201904;1562;294817.0
521971;201904;217;31074.0
521973;201904;606;132009.0
521975;201904;6681;1080465.0
521980;201904;1426;235142.0
521990;201904;490;81538.0
522000;201904;1233;242193.0
522005;201904;127;21411.0
522010;201904;1253;164525.0
522015;201904;360;57454.0
522020;201904;1828;258314.0
522026;201904;255;45676.0
522028;201904;171;24733.0
522040;201904;1306;230341.0
522045;201904;5184;765741.0
522050;201904;345;55660.0
522060;201904;1165;186602.0
522068;201904;998;202537.0
522070;201904;344;69175.0
522100;201904;256;41763.0
522108;201904;539;113325.0
522119;201904;665;105483.0
522130;201904;161;26737.0
522140;201904;4797;677707.0
522145;201904;336;52075.0
522150;201904;313;44990.0
522155;201904;393;64584.0
522157;201904;323;69804.0
522160;201904;1187;137111.0
522170;201904;1080;152712.0
522180;201904;64;8942.0
522185;201904;6551;877078.0
522190;201904;256;36202.0
522200;201904;331;49554.0
522205;201904;863;135424.0
522220;201904;580;92672.0
522230;201904;542;76209.0
530010;201904;71599;1.2428435E7
110001;201905;1492;233092.0
110002;201905;3972;579953.0
110003;201905;191;28390.0
110004;201905;2777;427255.0
110005;201905;687;101770.0
110006;201905;366;50758.0
110007;201905;415;60571.0
110008;201905;1696;304360.0
110009;201905;1419;225596.0
110010;201905;3072;556908.0
110011;201905;2124;262584.0
110012;201905;2483;340256.0
110013;201905;1940;252092.0
110014;201905;1433;197140.0
110015;201905;956;125396.0
110018;201905;850;133328.0
110020;201905;25755;4093877.0
110025;201905;1784;280864.0
110026;201905;165;26334.0
110028;201905;1439;178920.0
110029;201905;411;61345.0
110030;201905;3197;510265.0
110032;201905;872;115799.0
110033;201905;1351;204955.0
110034;201905;1316;179800.0
110037;201905;741;121045.0
110040;201905;1070;144337.0
110045;201905;2085;312767.0
110050;201905;650;79750.0
110060;201905;237;29706.0
110070;201905;637;89244.0
110080;201905;2964;496246.0
110090;201905;223;34477.0
110092;201905;464;95940.0
110094;201905;1169;167405.0
110100;201905;840;124709.0
110110;201905;613;90866.0
110120;201905;460;63794.0
110130;201905;770;117553.0
110140;201905;619;88398.0
110143;201905;394;52654.0
110145;201905;275;39410.0
110146;201905;171;31682.0
110147;201905;179;28620.0
110148;201905;127;15122.0
110149;201905;1021;140491.0
110150;201905;918;127362.0
110155;201905;248;40657.0
110160;201905;547;77205.0
110170;201905;823;126888.0
110175;201905;643;109126.0
110180;201905;520;84563.0
120001;201905;1789;353629.0
120005;201905;1454;447160.0
120010;201905;3383;659877.0
120013;201905;1513;317026.0
120017;201905;1398;277196.0
120020;201905;11004;3432750.0
120025;201905;1844;370447.0
120030;201905;5059;1552219.0
120032;201905;1353;507688.0
120033;201905;3330;1083782.0
120034;201905;1821;593144.0
120035;201905;2898;870590.0
120038;201905;1642;290986.0
120039;201905;1579;502843.0
120040;201905;24333;5410323.0
120042;201905;2521;745658.0
120043;201905;1123;422825.0
120045;201905;4508;1102862.0
120050;201905;7109;1959414.0
120060;201905;7584;2543042.0
120070;201905;2057;401638.0
120080;201905;2791;600053.0
130002;201905;2417;701193.0
130006;201905;1538;335700.0
130008;201905;2008;608381.0
130010;201905;3027;778043.0
130014;201905;1493;285736.0
130020;201905;1973;697521.0
130030;201905;7773;2178948.0
130040;201905;2502;476026.0
130050;201905;5504;1751378.0
130060;201905;5446;1615342.0
130063;201905;4984;1443734.0
130068;201905;2389;677284.0
130070;201905;5046;1113532.0
130080;201905;5106;1501133.0
130083;201905;2112;450697.0
130090;201905;2590;771627.0
130100;201905;5972;1813039.0
130110;201905;5458;1048581.0
130115;201905;4061;1167351.0
130120;201905;10338;2445330.0
130130;201905;3485;858302.0
130140;201905;5321;1706659.0
130150;201905;2920;1020300.0
130160;201905;3633;861736.0
130165;201905;2690;920875.0
130170;201905;7628;1858973.0
130180;201905;3851;1033313.0
130185;201905;12149;2198009.0
130190;201905;11783;2703903.0
130195;201905;1676;514589.0
130200;201905;1681;328904.0
130210;201905;947;304246.0
130220;201905;1691;507380.0
130230;201905;3312;1104671.0
130240;201905;8153;2477450.0
130250;201905;18255;4245095.0
130255;201905;3106;688128.0
130260;201905;129723;2.0656354E7
130270;201905;5835;1274216.0
130280;201905;2922;1078596.0
130290;201905;9800;2826326.0
130300;201905;3672;1087669.0
130310;201905;4338;1144969.0
